id	text	HS	TR	AG
9141	Emily Does vagina had dirt, gravel and pine needles in it after Brock turned raped her while she laid unconscious on the ground. You dont want women to prove they were raped, you want them to accept it and shut the fuck up.	1	1	1
9156	FUCKING SHUT ME UP BITCH FUCK U U AINT SHIT CUNT FAGGIT BITCH	1	1	1
9177	@DogginTrump The whore bitch spoke! STFU Melania, Melanie , whatever your name is	1	1	1
9181	@onnyssaaa well stfu then BITCH you coming to some yeen got NO BUSINESS being in. You need to mind the business that pays you hoe	1	1	1
9185	@DaddyDaddymac @_QueenofStaves @FLOTUS @FLOTUS You're a SKANK .....Leave our house and country. Take your corrupt parents with you. You're all cheap white trash!!!	1	1	1
9193	Happy Birthday you stupid fucking bitch. I hope you slip and break ya neck, hoe. Grown to love yo lame ass. @alvkxrd	1	1	1
402	@eScarry @vdare https://t.co/aldUrQnEcUKathryn Steinle, who was murdered by an illegal Mexican immigrant on July 1, 2015.	1	1	0
785	In Rom a refugee of Mali atacks a couple which kiss on the street; he was prosecuted. https://t.co/BJoLqdAm2N	1	1	0
791	Macron the centrist cat stands like the gorgeous Eiffel Tower in glass tuxedo thx for the war lies n propagandas are you still sending refugees to forests? War criminal! Free New Caledonia @EmmanuelMacron @BarackObama https://t.co/sACn61gEfQ	1	1	0
917	The comments section was disabled at Fox News for this article. That could mean the perpetrator is an immigrant or from an immigrant background. But maybe not. Could be a sick white person as well. Evil comes in all colors.	1	1	0
936	@GameOnPatriots @MichelleObama Can we deport her now she has menntal issues she Thinks Michelle is still @FLOTUS When a LEGAL Immigrant is so now she is against LEGAL IMMIGRATNTS ?  #WalkAwayFromDemocrats  Obama did nothing for African Americans But give	1	1	0
1040	Afghan migrant whose deportation was thwarted by 'hero' Swedish student was actually sentenced for assault https://t.co/dHR69kq8Lx #FoxNews	1	1	0
1200	ICE seeks illegal alien in Colorado fatal hit-and-run who bonded out of jail https://t.co/vsMLq8yByi #PreventableDeath #StopTheInvasion #UncheckedProgressivism #ThereAreMoreOfThemOutThere	1	1	0
1307	@TheEconomist @Quora This lady looks leftminded, I think shes ignored that its not possible to take refugees from all over the world. The stop of any immigration into the USA must be the first target of a honest goverment.	1	1	0
1832	Trump was right! Police first held 'refugee boy', 18, arrested at Dover over bucket bomb ... https://t.co/497pGv9zid via @MailOnline	1	1	0
1988	Retweeted Christopher C. Hull (@ChristopherHull):Immigrant from @realDonaldTrump #TravelBan country shoots up... https://t.co/PbfznYxUoT	1	1	0
2489	Murdered by an illegal immigrant. https://t.co/m4Zs48aU5X	1	1	0
2521	Why is this individual who evidently hates America on US soil, @POTUS @realDonaldTrump @DHSgov @ICEgov  #ExtremVetting #EndVisaLottery #NoMoreRefugees #NoAmnesty #NoDACA #EndCatchAndRelease #BuildTheWall  #NoMoreNonRepresentatives  #NOMoreDemocrats  #WalkAway https://t.co/uYREGliwib	1	1	0
2728	@merdrignac Linekar is a fool the nearest he got to refugees was selling them crisps and its right to get the false applications out	1	1	0
2742	Libya coastguard left two to die', migrant group claims https://t.co/2SYK6Gs4OW	1	1	0
2816	She came to the U.S Illegally then was arrested as an accessory to her husband’s marijuana growing operation  - Drug Dealer Should have been Deported ASAP #FakeNews #Immigration https://t.co/W64Vcq5etR	1	1	0
3033	Maybe Andrew Cuomo is an #IllegalImmigrant after all.  Because he sure doesn't have a fucking clue how this all works.  Buwahahaha...#moron https://t.co/HtUzwcyyGJ	1	1	0
3379	@RepKevinYoder#NoHR392#NoDACA#NoH2b#BuildTheWall'Undocumented drunk driver' killed Oregon couple on motorcycle via @MailOnline	1	1	0
3770	Here's a question for the Twitterverse  What kind of an asshole calls himself an American but does NOTHING except defend illegal immigrant kids while he watches his fellow Americans getting killed by Criminaliens?  THIS KIND - REP TED "Tedhead" Lieu (D-jo CA) aka "THE BCDOTUS" https://t.co/ez3mcfen1c	1	1	0
4103	@FAIRImmigration @BreitbartNews @JxhnBinder Make sure this ILLEGAL ALIEN spends the rest of his life behind bars and make sure his remains are deport at the end of his miserable life.#BuildThatWall	1	1	0
4326	@dcexaminer Even a Gym wouldnt hire him, and who da heck got him in DC? #MAGA #WalkAway #LeaveDNC #VoteRed2018 #Trump2020 #TrumpPence2020 #WakeUp #NoJihad #NoDACA	1	1	0
4559	Making America Safe Again!! #BuildThatWall @realDonaldTrump	1	1	0
4626	An opportunist afro athlet with ITA citizenship hit with an egg by  communist sun's asshole gets more news coverage then 2 ITA white girls assoulted by illegal African immigrant Welcome in Italy  tourists #IllegalIimmigration #daisyosauke #italy #DefendEurope  #GenerationIdentity	1	1	0
4721	charli: fuck you bitch charli: omg why am i so extra wjahjaaj	1	1	0
4743	my girl left early in the morning holler bout she going to get her hair done bitch i ain’t dumb	1	1	0
4744	All you fucking faggots were laughing at her too with that other fucking dumb cunt liberal Ellen DeGeneres	1	1	0
4746	Thats yo main bitch thats my side hoe damn near coldest bitch i love her nigga side joke🙃	1	1	0
4748	@lovelynicolee_ She probably was using it already before she took it stupid bitch.	1	1	0
4760	Me: h- Lana Del Dey: I’m a dragon you’re a whore bitch	1	1	0
4780	This bitch is stupid af. Forcing me to wake up my residents. Like wtf not like I was sitting not doing shit I was doing shit. Stupid ass.	1	1	0
4782	Hey girl if ur still reading my tweets ..... ur a dumb bitch	1	1	0
4789	“Fucking slut. I knew you were cheating on me.” https://t.co/mHmhJytNd6	1	1	0
4796	@DddNoel @spillaristea demi = fat and flop ariana = queen now leave stupid bitch	1	1	0
4797	@xxxfurrygirl @AlwaysBeAPet101 I love playing with your ass will you rid my cock and I eat you out https://t.co/PyN97M8v37	1	1	0
4799	@KirkoBrooklyn @asialbx Really? Some cunt that has Oasis lyrics in her bio is gonna tell me something? Stfu bitch, this cunt is crazy.	1	1	0
4800	why this big fat ass ugly ass bitch like me 😭 she need to UNLIKE me!!!!! i love dick! tf	1	1	0
4801	This ignorant bitch, @HillaryClinton, should know. How many women did she destroy to protect that predator husband? https://t.co/G51IqX9yKp	1	1	0
4802	@MrRichardPowell They are nice. You mean, mean whore	1	1	0
4804	@Tbagshitpants Uhhhhhh, that’s stupid LITTLE bitch, ma’am 😉	1	1	0
4807	@sassybarbara12 @SheriffClarke @FoxNews @FoxBusiness @BreitbartNews Hell, this stupid bitch @Sexytranny1 said I wasn't even black, but a white person in blackface just because I said the NA isn't racist.	1	1	0
4811	lil is beautiful, gays are cute, i'm very strong, and you're stupid bitch	1	1	0
4819	Cunt and demon bitch Betsy Devos is an evil evil antichrist lying warlock for oil and money https://t.co/bqFF5uPj4C	1	1	0
4825	Your girl is a hoe, she fucked all my bros	1	1	0
4827	Lmao, @KimKardashian went off on the whore groupie hoe in Scott’s bathroom. Yes bitch!	1	1	0
4830	Went to @hummingbbakery stupid bitch put one in upside down one side ways. #wtf £6 we'll spent #cunt https://t.co/7wL7jGhclC	1	1	0
4833	even my dreams cock block me like i killed and save this bitch 100 times just to die and start again bitch this aint mario smd	1	1	0
4840	@Jedi_sluts I moan as I watch your perfect blue pussy descend upon my big dick.	1	1	0
4848	@jezzellll then why tho?? u damn stupid hoe 😂	1	1	0
4864	If I put my fingers inside of you and you won't taste yourself, you can bet your ass I'm not tasting you either	1	1	0
4869	@SantinaDiMaggio you're too sweet ya sexy bitch 😘	1	1	0
4872	Head so sloppy had to get that bitch a bib https://t.co/lMU3rrpJIg	1	1	0
4901	@trav_mitch @femfreq is this to do with crazy bitch Hillary or no?	1	1	0
4925	@DaniellaMicaela It’s called polio. I hate calling women this word but your a ‘bitch’ in this instance.	1	1	0
4931	keyshia ka'whore is a bird. gucci shoulda gave that bitch back to yo gotti	1	1	0
4933	We've been fucking this whore, Mother earth for awhile, She's a filthy bitch anyway, Rotting her from the inside out, We are at our end.	1	1	0
4939	Alyssa Milano, a brainless whore l, isn't empower women in any way. Women in science mathematics engineering and medicine are actually .	1	1	0
4942	Literally just got hit by a car bc this dumb blonde bitch was on her phone and she didn't even stop after HAHAHAHA what a cunt	1	1	0
4950	the most worthless whore and bastard CUNT on https://t.co/uLqeF67erG.	1	1	0
4963	@somalipjm She isn’t racist unlike your somlalia bitch friend and you always causing shit.. bye slut	1	1	0
4967	@SnowhyPM WHITE CRACKER BITCH YOUR MOMS A SLUT BITCH	1	1	0
4969	@RMProductionXXX Where is that Darlene Vega slut bitch? That bitch is amazing	1	1	0
4970	@sterlingtoth @JayceeJuice3 jayceejuice is a whore does she have sex talk with you too? Does she send you picks also she's a fucking slut	1	1	0
4979	@realDonaldTrump Do people laugh at this stupid woman & her crazy hats in the U.S? We're finding it hysterical here in the U.K.	1	1	0
4987	@tinaokore But you are one if the concubines whose reasoning capacities are embedded in your cunt	1	1	0
5000	My grandma called her hoe she said bitch you a hoe yourself going with a married man and go to church every week LMFAOOOOOOOOOOOOOOOOOOOOOOO	1	1	0
5001	I just wanna know why the girl dont like me 😭😂 What I ever do to you hoe? Other than give you rides and be nice to you 😂🤦🏻‍♀️ Hating ass hoe	1	1	0
5013	Bitch are you fucking kidding me??? So if women get hit by their husbands its cuz they're hitam?? Not bc he's an abusive asshole?? 😒😒 https://t.co/afVBebxRVo	1	1	0
5016	RT @JWMofficial: If you play field hockey there's a good chance you're a lesbian.	1	1	0
5072	Apparently 'oh you're just fat' isn't an appropriate follow up when you ask someone if they're pregnant and they say no	1	1	0
5089	I SAID WHAT I SAID DELETE THAT BITCH YOU CANT BEAT MY ASS https://t.co/wSu2YqDStL	1	1	0
5090	@yassssica U FUCKING HOE WE GOT UPPER BECAUSE YOU SAID YOU WANTED UPPER	1	1	0
5097	@naughtyohiobabe mmm perfect body and so am i am now come here girl i got a big cock for u to play with ;)	1	1	0
5102	I just want my girl to suck my dick with my Nike head band on	1	1	0
5105	@WhiteDomGoddess @chAinedDesiress Watching you two as my black cock grows harder and harder	1	1	0
5126	@KellyannePolls @POTUS You nasty ugly whore!!! No one cares what you think and #THEBIGDUMP only sucks black dick now so stop trying to suck #donthecon dick. 🖕🖕🖕🖕💩💩	1	1	0
5141	AINT LOVING THESE HOES THEY GARBAGE THATS NOT MY BABY LIKE MAURY LIL BITTY BITCH STOP CALLIN	1	1	0
5142	for them niggas who think im pussy gon and show me hoe	1	1	0
5146	Ima end up fighting this bitch fr !! You getting on my nerves lil hoe !!	1	1	0
5158	@xJenniferWhitex @thecherryclub You are Beautiful charming Bitch Jennifer white Nobody's fuck like you Amazing sucking Cocks 💝💝💝👑👑👑👑👑👑	1	1	0
5162	fuck cunts tellin ppl w strtched ears that theyll 'learn from their mistakes' BITCH IT AINT A MISTAKE IF THEY FEEL BEAUTIFUL DOING IT FUCKU	1	1	0
5173	Last night I had this women tell me and my friends that if we pay her we can fuck her and her husband who has a big black dick 😐	1	1	0
5176	@miakhalifa This bitch waaay to much shit to talk about athletes like your literally a professional slut stay in your lane	1	1	0
5183	Your girl is a hoe, you need to let go She fucked a... — You sent this a few months ago. I just now got to i... https://t.co/cvnV1f6fcF	1	1	0
5191	it's when you get called a cunt 45 times a day for simply existing as a woman who dares to have her own youtube account.	1	1	0
5194	If the dick good she’s gonna agree to the “you my girlfriend now” statement off rip	1	1	0
5201	What's worse than a girl who gives rough handjobs? A feminist.	1	1	0
5205	@NorthWitch69 you give me a penis boner 😘	1	1	0
5212	Stimulate her mind and her vagina will follow suit	1	1	0
5224	When the pussy stank but she looks so good you gotta finish https://t.co/6bjfQjt9ia	1	1	0
5229	@themeredith I should probably make you my WCW now cause after I fuck you I'm never gonna talk to you again... At least I'm honest ☺️	1	1	0
5231	People that ask you why you unfollowed them are the worst kind of people... Bitch, cause fuck you, that's why	1	1	0
5237	When he sends you a dick pic and he has clit dick https://t.co/gcc9ntgAcK	1	1	0
5241	Sit on my face and water board me with your vagina	1	1	0
5242	If you've ever mentioned me to your therapist, give her my number, she probably wants to try out the dick that ruined you too	1	1	0
5246	RT @taxo__: @Yourfuckboy1 @queensoverbitch Aye! Make your dreams come true! ...Go out there and suck a dick!😂😂	1	1	0
5249	Call me crazy but I prefer Kylie Jenner when she still had her fetal alcohol syndrome lips	1	1	0
5257	I'm only gonna waste your time, break your heart and ruin your vagina, to make you stronger as a woman. You're welcome	1	1	0
5258	30 seconds after you're done fucking the attitude out of her https://t.co/EENb3gFGnR	1	1	0
5264	@frvnki Listen fam. If you're a whore you're a whore 😭😭😭clearly you miss read my tweet if you thought I was calling every female a whore.But yes hmp	1	1	0
5265	D: DID THAT GUY JUST NOW FLIRT WITH YOU L: No, wait, it's not what you think D. I WON'T HESITATE; BITCH *shoots down the innocent fanboy*	1	1	0
5271	Bitch You might as well come eat my ass since your so worried about my shit 😂 dumb bitch	1	1	0
5272	Niggas Might Want You But You A Regular Bitch To Me	1	1	0
5273	@Herbwilson1967 Fuck that money whore @HillaryClinton Too stupid to know consensual touching or grabbing is not assault. Only @ChelseaClinton is dumber	1	1	0
5277	In space no one can hear you bitch	1	1	0
5281	Bitch I know you are not there https://t.co/G4WgBg0KcS	1	1	0
5288	If you feel like we have to talk everyday for us to be friends then bitch bye ✌🏽	1	1	0
5292	@havoc5656 Fuck you, you dirty red-jesd whore.	1	1	0
5299	My bitch a model, lil nigga, you could ask Tyra Banks That pussy wet like a bottle, change them sheets every day	1	1	0
5300	Would you rather the girl you’re fucking have nose as long as your dick, or her nipples? #weedthoughts #armsesh420	1	1	0
5301	This bitch said idk bout u but sometimes u gotta suck a lil dick , wait even that ain't helping u 🙄😩🤦🏽‍♀️😂😂😂😂	1	1	0
5306	I Can't Fuck Wit You No More Ho And Im Sorry You A Disloyal Ass Bitch Ho You Sorry	1	1	0
5311	@libblyfolfaxu fake ass bitch just like Kylie hoe https://t.co/nlG97DGBjv	1	1	0
5315	For an anon calling me a “whore” you should look at yourself first. If you want to call me a “whore” take... https://t.co/2zdADVWWsH	1	1	0
5319	For that dumb ass pussy that thought he could step to me, 1004 Franklin Ave, anytime you wanna get it bitch	1	1	0
5320	@_miidnightr Wanna speak down to my girl bitch then step up big nose ass bitch. Saw that shit off.	1	1	0
5322	@ALXANAX AY YOU STUPID BITCH	1	1	0
5325	@momosyaoyorozus guilty gear you fucking whore	1	1	0
